"Crash ID","State","Month","MonthName","Year","Crash Type","Road User","Gender","AgeGroup"
6654536491577484300,"VIC",9,"September",2023,"Single","Driver","Male","65 and over"
520202000010601,"SA",1,"January",2020,"Multiple","Driver","Male","26-39"
788368410422356350,"VIC",9,"September",2023,"Single","Pedestrian","Male","17-25"
2998686366185240600,"VIC",8,"August",2024,"Multiple","Motorcycle rider","Male","17-25"
2039674628273120260,"VIC",12,"December",2020,"Multiple","Motorcycle rider","Male","26-39"
2468419186299740700,"QLD",4,"April",2022,"Single","Pedestrian","Male","17-25"
8956057388845438000,"SA",9,"September",2024,"Multiple","Driver","Female","65 and over"
1552629696780441340,"VIC",11,"November",2020,"Multiple","Driver","Male","65 and over"
3942437652070154800,"QLD",9,"September",2024,"Single","Driver","Male","17-25"
2872036730930185700,"WA",3,"March",2024,"Multiple","Driver","Female","40-64"
320212288687,"QLD",12,"December",2021,"Single","Pedal cyclist","Male","65 and over"
8129961129972799500,"QLD",6,"June",2023,"Multiple","Driver","Female","65 and over"
120221299614,"NSW",9,"September",2022,"Single","Driver","Male","40-64"
520202000259757,"SA",11,"November",2020,"Multiple","Motorcycle rider","Male","17-25"
7698125861078979600,"VIC",3,"March",2020,"Multiple","Unknown","Male","26-39"
89620275831564384,"WA",5,"May",2024,"Multiple","Motorcycle rider","Male","26-39"
525881269746264190,"QLD",6,"June",2022,"Single","Driver","Female","65 and over"
320201802032,"QLD",8,"August",2020,"Multiple","Passenger","Male","40-64"
820222022102,"ACT",1,"January",2022,"Single","Driver","Male","26-39"
320200741585,"QLD",4,"April",2020,"Multiple","Driver","Male","17-25"
120221295128,"NSW",7,"July",2022,"Single","Pedestrian","Male","40-64"
114442356231020720,"VIC",12,"December",2022,"Multiple","Driver","Female","40-64"
320212425401,"QLD",12,"December",2021,"Single","Driver","Male","26-39"
520212100198716,"SA",9,"September",2021,"Multiple","Pedestrian","Female","26-39"
2060716433184094460,"WA",3,"March",2024,"Single","Motorcycle rider","Female","17-25"
320211834881,"QLD",10,"October",2021,"Single","Driver","Male","26-39"
8311774233680147500,"VIC",12,"December",2022,"Single","Motorcycle rider","Male","26-39"
3409264583324078100,"VIC",12,"December",2021,"Multiple","Passenger","Female","0-16"
320200558532,"QLD",3,"March",2020,"Multiple","Motorcycle rider","Male","40-64"
120221301282,"NSW",9,"September",2022,"Single","Pedestrian","Male","26-39"
3197049706359667700,"VIC",3,"March",2023,"Single","Pedestrian","Female","65 and over"
4569231291192274900,"WA",9,"September",2022,"Multiple","Motorcycle rider","Male","40-64"
120201224849,"NSW",2,"February",2020,"Single","Pedestrian","Female","65 and over"
8614978279175222300,"VIC",3,"March",2020,"Multiple","Driver","Male","65 and over"
8940108302498897900,"WA",2,"February",2024,"Single","Pedestrian","Male","40-64"
6471803748855271400,"VIC",3,"March",2022,"Single","Driver","Male","40-64"
5339632200896265200,"SA",7,"July",2024,"Single","Driver","Male","65 and over"
8991927799541988400,"VIC",9,"September",2023,"Single","Motorcycle rider","Male","17-25"
6726790168180336600,"VIC",7,"July",2024,"Multiple","Passenger","Female","17-25"
5375079554306251800,"WA",9,"September",2023,"Multiple","Driver","Male","65 and over"
120201240687,"NSW",9,"September",2020,"Multiple","Driver","Female","17-25"
4202014225,"WA",3,"March",2020,"Single","Driver","Male","17-25"
3489220019777858000,"QLD",3,"March",2022,"Multiple","Driver","Male","65 and over"
427974747277125820,"TAS",2,"February",2023,"Multiple","Driver","Male","40-64"
4199803737622780900,"VIC",7,"July",2021,"Single","Driver","Male","40-64"
320211855234,"QLD",10,"October",2021,"Single","Driver","Male","65 and over"
320201049898,"QLD",5,"May",2020,"Single","Passenger","Male","40-64"
5472672852776242200,"WA",12,"December",2024,"Single","Driver","Male","40-64"
320201427125,"QLD",7,"July",2020,"Multiple","Driver","Female","40-64"
320210684221,"QLD",4,"April",2021,"Multiple","Motorcycle rider","Male","26-39"
6289371629718068200,"VIC",12,"December",2024,"Multiple","Driver","Male","17-25"
4417417025620006400,"TAS",5,"May",2022,"Single","Driver","Female","40-64"
4501735017950400500,"VIC",6,"June",2020,"Multiple","Driver","Male","65 and over"
2957075599877987300,"NSW",10,"October",2024,"Single","Passenger","Female","0-16"
320201719983,"QLD",8,"August",2020,"Multiple","Pedal cyclist","Female","40-64"
8197612574612630500,"NSW",11,"November",2024,"Multiple","Pedestrian","Female","40-64"
520202000059613,"SA",3,"March",2020,"Single","Driver","Male","26-39"
5666207251190767600,"VIC",4,"April",2023,"Single","Pedestrian","Female","26-39"
8314958647090002900,"VIC",10,"October",2021,"Single","Motorcycle rider","Male","26-39"
7374425415458022400,"NSW",7,"July",2023,"Multiple","Driver","Male","40-64"
320211341865,"QLD",7,"July",2021,"Single","Driver","Female","26-39"
4202114669,"WA",7,"July",2021,"Single","Passenger","Female","40-64"
120221287489,"NSW",4,"April",2022,"Single","Passenger","Male","0-16"
3541912903459079200,"QLD",6,"June",2024,"Multiple","Passenger","Male","0-16"
72022164958,"NT",5,"May",2022,"Single","Driver","Male","40-64"
5102512792806105100,"VIC",3,"March",2024,"Single","Motorcycle rider","Male","40-64"
8990947594176657400,"VIC",11,"November",2024,"Multiple","Pedal cyclist","Male","65 and over"
8462906466592841700,"QLD",9,"September",2022,"Single","Passenger","Male","40-64"
4701918533514442800,"VIC",1,"January",2023,"Single","Driver","Male","40-64"
2039536533898725380,"NSW",12,"December",2024,"Multiple","Pedal cyclist","Male","40-64"
120221285723,"NSW",3,"March",2022,"Single","Pedestrian","Male","65 and over"
5596729697657286700,"QLD",12,"December",2024,"Multiple","Driver","Male","65 and over"
72022164298,"NT",3,"March",2022,"Single","Driver","Male","17-25"
1902621019421486080,"QLD",8,"August",2022,"Multiple","Motorcycle rider","Male","65 and over"
120201245027,"NSW",11,"November",2020,"Single","Driver","Male","17-25"
3862691077300377100,"NSW",12,"December",2023,"Multiple","Driver","Male","40-64"
120221279155,"NSW",1,"January",2022,"Multiple","Driver","Female","26-39"
4071699692466540500,"NSW",8,"August",2023,"Multiple","Motorcycle rider","Male","17-25"
2904931010912759300,"NSW",3,"March",2023,"Single","Motorcycle rider","Male","26-39"
1661504813441478400,"VIC",3,"March",2024,"Single","Motorcycle rider","Male","17-25"
120201241938,"NSW",9,"September",2020,"Multiple","Driver","Female","65 and over"
320200316231,"QLD",2,"February",2020,"Multiple","Driver","Female","40-64"
320210888268,"QLD",5,"May",2021,"Single","Passenger","Female","40-64"
4286500109831273000,"QLD",8,"August",2022,"Multiple","Passenger","Female","40-64"
3375726281671750100,"SA",4,"April",2024,"Multiple","Driver","Male","65 and over"
3260827325888718300,"TAS",9,"September",2021,"Single","Driver","Female","65 and over"
4202014391,"WA",10,"October",2020,"Multiple","Pedal cyclist","Male","40-64"
7515130508281736200,"VIC",3,"March",2021,"Single","Motorcycle rider","Male","65 and over"
577611125447703550,"VIC",11,"November",2023,"Single","Passenger","Male","17-25"
4709831622978290700,"NSW",11,"November",2024,"Single","Driver","Male","40-64"
2903699879744563700,"QLD",2,"February",2022,"Single","Passenger","Male","0-16"
320202108848,"QLD",10,"October",2020,"Single","Driver","Male","26-39"
320211613677,"QLD",8,"August",2021,"Single","Driver","Male","26-39"
320200413301,"QLD",2,"February",2020,"Multiple","Motorcycle rider","Male","40-64"
2684769471211948500,"VIC",7,"July",2024,"Multiple","Driver","Male","65 and over"
5600868567717976100,"VIC",2,"February",2024,"Multiple","Motorcycle rider","Male","17-25"
8749316078795747300,"SA",11,"November",2023,"Single","Pedestrian","Male","65 and over"
2209678787607580160,"VIC",11,"November",2023,"Single","Motorcycle rider","Male","26-39"
5960485739176667100,"NT",9,"September",2023,"Multiple","Unknown","Female","0-16"
6889081991853623300,"VIC",6,"June",2024,"Single","Pedestrian","Male","65 and over"
6092741315083849700,"SA",5,"May",2023,"Multiple","Driver","Female","17-25"
520222200136675,"SA",6,"June",2022,"Single","Passenger","Male","0-16"
8948026881978284000,"VIC",10,"October",2020,"Multiple","Driver","Male","65 and over"
5158335893427270700,"SA",3,"March",2023,"Multiple","Motorcycle rider","Male","17-25"
8255924114854033400,"WA",4,"April",2024,"Multiple","Pedal cyclist","Male","40-64"
3968248479405829600,"WA",9,"September",2022,"Single","Motorcycle rider","Male","40-64"
6879257532038904800,"QLD",8,"August",2022,"Multiple","Driver","Male","65 and over"
7306012322698634200,"QLD",9,"September",2022,"Single","Driver","Male","65 and over"
120211278100,"NSW",12,"December",2021,"Multiple","Motorcycle rider","Male","17-25"
820201235696,"ACT",9,"September",2020,"Single","Driver","Male","40-64"
4202014398,"WA",10,"October",2020,"Single","Driver","Male","26-39"
320200533324,"QLD",3,"March",2020,"Multiple","Passenger","Male","40-64"
3588574122151382000,"VIC",7,"July",2023,"Multiple","Driver","Male","26-39"
1769954060499962620,"WA",11,"November",2023,"Single","Driver","Male","26-39"
4202114582,"WA",3,"March",2021,"Single","Driver","Male","40-64"
6181337697842307100,"NSW",1,"January",2024,"Single","Passenger","Female","65 and over"
8003965054978569200,"NSW",3,"March",2023,"Single","Pedestrian","Male","65 and over"
1472843402027411200,"NSW",7,"July",2024,"Single","Driver","Male","40-64"
320202263305,"QLD",11,"November",2020,"Multiple","Motorcycle rider","Male","26-39"
3751347676602110500,"QLD",1,"January",2024,"Single","Motorcycle rider","Male","40-64"
4202114657,"WA",6,"June",2021,"Multiple","Driver","Male","26-39"
4711817139001050100,"NT",8,"August",2024,"Multiple","Motorcycle rider","Male","17-25"
4202014351,"WA",8,"August",2020,"Single","Driver","Male","26-39"
2467826096414602200,"NSW",7,"July",2024,"Single","Driver","Male","0-16"
2657575748116489200,"NT",10,"October",2023,"Single","Motorcycle rider","Male","40-64"
120221288027,"NSW",4,"April",2022,"Multiple","Driver","Male","65 and over"
120201224850,"NSW",2,"February",2020,"Single","Driver","Male","40-64"
120221296807,"NSW",8,"August",2022,"Multiple","Motorcycle rider","Male","26-39"
5625229813417899000,"VIC",1,"January",2020,"Single","Pedestrian","Male","26-39"
520202000077065,"SA",3,"March",2020,"Single","Driver","Male","17-25"
520212100053035,"SA",3,"March",2021,"Single","Driver","Male","17-25"
1165563948463039490,"NSW",11,"November",2023,"Multiple","Driver","Male","17-25"
2625022137865119700,"WA",12,"December",2022,"Single","Driver","Male","26-39"
4202014174,"WA",1,"January",2020,"Single","Driver","Male","40-64"
177023221974430304,"VIC",8,"August",2022,"Multiple","Driver","Female","17-25"
120211264567,"NSW",6,"June",2021,"Multiple","Pedestrian","Male","65 and over"
3572113863126137300,"VIC",4,"April",2023,"Multiple","Passenger","Female","26-39"
6525242250056357900,"NSW",2,"February",2023,"Multiple","Motorcycle rider","Male","26-39"
5206665783356784600,"VIC",5,"May",2024,"Single","Driver","Female","65 and over"
4202114742,"WA",9,"September",2021,"Single","Motorcycle rider","Male","40-64"
8314057332256920600,"NSW",12,"December",2024,"Multiple","Passenger","Male","65 and over"
120221296211,"NSW",7,"July",2022,"Single","Pedestrian","Male","65 and over"
4202014424,"WA",11,"November",2020,"Single","Motorcycle rider","Male","40-64"
320212108794,"QLD",11,"November",2021,"Single","Passenger","Male","0-16"
320210113054,"QLD",1,"January",2021,"Multiple","Motorcycle rider","Male","26-39"
320200093385,"QLD",1,"January",2020,"Single","Passenger","Male","26-39"
757278983368101890,"NSW",4,"April",2023,"Multiple","Passenger","Female","65 and over"
120221279156,"NSW",1,"January",2022,"Multiple","Motorcycle rider","Male","17-25"
1335764112085324800,"WA",3,"March",2023,"Single","Motorcycle rider","Male","40-64"
2002884113610797060,"QLD",5,"May",2023,"Multiple","Pedestrian","Female","40-64"
4202014441,"WA",11,"November",2020,"Single","Passenger","Male","17-25"
2761629120756702700,"VIC",1,"January",2022,"Single","Motorcycle rider","Female","40-64"
8688774782747223000,"NSW",1,"January",2024,"Multiple","Driver","Male","65 and over"
4042863800420472800,"QLD",3,"March",2023,"Single","Driver","Male","40-64"
4383567669232265200,"WA",2,"February",2024,"Single","Driver","Male","26-39"
120221294616,"NSW",7,"July",2022,"Single","Driver","Male","40-64"
320201250911,"QLD",6,"June",2020,"Multiple","Driver","Female","65 and over"
8494091575613228000,"SA",7,"July",2023,"Single","Motorcycle rider","Male","40-64"
2708347621407492600,"SA",1,"January",2023,"Multiple","Driver","Male","17-25"
2203249863052346110,"WA",4,"April",2022,"Single","Driver","Male","40-64"
4300630851251231700,"VIC",12,"December",2024,"Single","Pedestrian","Male","65 and over"
4202014374,"WA",9,"September",2020,"Single","Driver","Male","65 and over"
2538734647916629000,"VIC",7,"July",2024,"Single","Driver","Male","65 and over"
6765528900053826600,"VIC",2,"February",2022,"Multiple","Motorcycle rider","Male","40-64"
120221293404,"NSW",6,"June",2022,"Single","Driver","Female","65 and over"
8805380327099177000,"QLD",9,"September",2023,"Single","Driver","Male","17-25"
5984596101260169200,"QLD",11,"November",2023,"Single","Driver","Female","40-64"
236340935753680128,"VIC",5,"May",2021,"Single","Driver","Female","17-25"
320211239105,"QLD",7,"July",2021,"Multiple","Passenger","Female","0-16"
5171387224956731400,"VIC",4,"April",2024,"Multiple","Driver","Male","26-39"
320201218157,"QLD",6,"June",2020,"Multiple","Driver","Male","17-25"
4202014252,"WA",4,"April",2020,"Multiple","Motorcycle rider","Male","40-64"
3872045329451555800,"QLD",9,"September",2022,"Multiple","Motorcycle rider","Male","17-25"
3485626152926252500,"WA",12,"December",2022,"Multiple","Motorcycle rider","Male","26-39"
5157198989483404300,"VIC",8,"August",2021,"Multiple","Driver","Male","17-25"
4897304714427112400,"VIC",10,"October",2022,"Single","Driver","Male","65 and over"
7885848317732649000,"NSW",9,"September",2024,"Multiple","Passenger","Male","17-25"
382090771050161220,"VIC",7,"July",2023,"Multiple","Motorcycle rider","Male","65 and over"
320202578485,"QLD",12,"December",2020,"Multiple","Driver","Female","65 and over"
72020160066,"NT",6,"June",2020,"Single","Driver","Male","17-25"
4202114603,"WA",4,"April",2021,"Multiple","Driver","Female","40-64"
5164264579719893000,"QLD",10,"October",2024,"Multiple","Driver","Female","17-25"
320202114487,"QLD",10,"October",2020,"Single","Driver","Female","26-39"
72020161182,"NT",11,"November",2020,"Single","Driver","Male","26-39"
7513982230238297100,"VIC",10,"October",2023,"Multiple","Passenger","Male","17-25"
320210340072,"QLD",2,"February",2021,"Multiple","Motorcycle rider","Male","26-39"
2991495632039503900,"VIC",2,"February",2023,"Multiple","Passenger","Male","65 and over"
2989285280267360800,"VIC",8,"August",2020,"Multiple","Pedal cyclist","Male","40-64"
120201239487,"NSW",8,"August",2020,"Multiple","Driver","Female","26-39"
1955167824641661700,"VIC",3,"March",2023,"Single","Motorcycle rider","Male","17-25"
120221303797,"NSW",11,"November",2022,"Multiple","Passenger","Male","26-39"
5907164634917836800,"VIC",5,"May",2023,"Single","Pedestrian","Female","65 and over"
320201928725,"QLD",9,"September",2020,"Single","Passenger","Female","17-25"
5321432226250072100,"NSW",4,"April",2024,"Multiple","Motorcycle rider","Male","26-39"
8071494732881636400,"NSW",4,"April",2024,"Single","Driver","Male","40-64"
320212108794,"QLD",11,"November",2021,"Single","Passenger","Male","17-25"
4202114795,"WA",11,"November",2021,"Single","Driver","Male","26-39"
4660938224408913900,"WA",5,"May",2023,"Multiple","Driver","Male","26-39"
5576003584093694000,"NSW",7,"July",2023,"Single","Driver","Female","26-39"
2459391958665022000,"VIC",8,"August",2022,"Multiple","Driver","Male","40-64"
7091512981614895100,"QLD",1,"January",2022,"Single","Passenger","Male","26-39"
120211265975,"NSW",6,"June",2021,"Single","Driver","Male","26-39"
6837784525749273600,"NSW",7,"July",2023,"Single","Driver","Male","65 and over"
6874029993238827000,"QLD",3,"March",2023,"Single","Driver","Female","17-25"
120221285757,"NSW",3,"March",2022,"Multiple","Passenger","Female","40-64"
1037990272768724990,"NSW",7,"July",2023,"Multiple","Driver","Male","17-25"
8593275389852205100,"NT",8,"August",2024,"Single","Motorcycle rider","Male","40-64"
4932593092159458300,"SA",2,"February",2023,"Single","Passenger","Male","26-39"
120211259923,"NSW",1,"January",2021,"Multiple","Driver","Male","65 and over"
